일자,식사명,수량(아침식사2 값 중복),식사내용,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2)
2014.3.21,저녁식사,11.40794224,"두부된장찌개,배추김치,소방어무조림,쌀밥,어묵양파볶음,오이생채",5.3,1.9,616,9.9,1345,0,36,1241,69.1,1100,2.49,13.29
2014.3.22,저녁식사,14.00722022,"고구마으깸,깍두기(손칼),무순된장국,생선까스&타르,스팸김치덮밥,피클",9.6,2,234,16.9,1458,0,22,1429,43.6,1200,2.71,19.11
2014.3.23,저녁식사,14.29602888,"다시마채무침(무),돈육야채볶음,된장찌개,배추김치,소세지파세리전,쌀밥",14,7.8,628,20.7,1545,0,16,1645,34.9,1200,2.68,18.76
2014.3.24,저녁식사,20.86642599,"감자냉이국,김치볶음,무말랑이무침,새송이피망볶음,쇠고기계란장조림,쌀밥",14.9,8.7,604,20.8,1449,0,12,1416,27.8,1200,2.7,17.2
2014.3.25,저녁식사,21.58844765,"낙지오징어볶음,배추김치,북어해장국,쌀밥,야채고로케,오이고추된장무침",16.3,12.6,616,20.5,1402,4.2,44,1224,62.9,1000,1.95,11.87
2014.3.26,저녁식사,20.79422383,"돈육야채볶음,된장찌개,배추김치,쌀밥,애느타리볶음,참나물겉절이",14.3,11.7,2342,17.8,1132,16.3,71,1133,88.1,1100,1.41,5.11
2014.3.27,저녁식사,15.16245487,"감자고추장찌개,메추리알곤약조림,배추김치,쌀밥,오복채무침,이면수/데리야끼소스",13.4,10,725,17.1,1448,0,72,1439,85.6,1200,2.39,16.14
2014.3.28,저녁식사,16.89530686,"계란파국,구운만두,단무지,배추김치,자장밥,잡채(어묵)",18.2,10.9,630,25.9,1447,0,21,1450,49.6,1200,2.71,17.58
2014.3.29,저녁식사,7.725631769,"동태무조림,미역줄기무침,배추김치,비엔나마늘쫑볶음,쌀밥,콩나물국",15.4,11.5,2354,17.9,1,23.2,36,1,76.3,1200,0.38,2
2014.3.30,저녁식사,15.81227437,"김말이&춘권튀김,단무지,배추김치,아욱국,제육덮밥",11.2,8.6,2357,13.7,1325,8.9,50,1818,76.1,1300,2.24,10.29
2014.3.31,저녁식사,15.9566787,"닭살순대고추장볶음,된장찌개,배추김치,쌀밥,양배추,다시마쌈,양파절임",12.4,6.9,259,17.7,1141,0,43,1103,72,1100,2.25,15.06
2014.4.1,저녁식사,16.24548736,"단무지,무순된장국,배추김치,불고기야채비빔밥,어묵간장조림",14.2,10,505,19.1,1453,0,38,1554,69.1,1200,2.68,19.15
2014.4.2,저녁식사,19.63898917,"감자간장조림,깍두기(손칼),부대찌개,새송이피망볶음,쌀밥,즉석김구이",16.7,9.9,517,23.1,1250,0,22,1225,44,1200,2.66,16.57
2014.4.3,저녁식사,18.05054152,"달래오이생채,마파두부,배추김치,봄동된장국,쌀밥,이면수/데리야끼소스",12,5.6,2358,15.2,1,14.4,47,613,74.4,1100,1.77,9.99
2014.4.4,저녁식사,18.05054152,"김치볶음밥,단무지,쌀밥,야채샐러드,열무된장국,탕수만두",7,3.9,210,12.3,1221,8.1,39,1220,70.1,1000,2.33,14.75
2014.4.5,저녁식사,11.04693141,"단무지,배추김치,소세지전,쌀밥,알감자간장조림,짬뽕국",8.1,4.1,652,13.9,1604,1.4,24,1623,65,1200,3.03,18.29
2014.4.6,저녁식사,11.11913357,"배추김치,옥수수건새우튀김,참치비빔밥,팽이맑은국",9.5,4,540,14.3,1708,0,19,1740,37.6,1200,2.83,20.84
2014.4.7,저녁식사,20.07220217,"고등어구이,돌나물&초고추장,두부찌개,배추김치,쌀밥,오징어무국",15,8.1,609,21,1531,0,21,1524,32.9,1200,2.46,15.94
2014.4.8,저녁식사,21.08303249,"김치덮밥,단무지,떡볶이,만두튀김,미소된장국",14,10.1,2326,20.6,1234,0,20,1144,47.5,1200,2.77,20.12
2014.4.9,저녁식사,28.59205776,"감자간장조림,다시마채무침,돈육불고기,된장찌개,배추김치,쌀밥",16.8,9.6,607,22.8,1248,0,19,1158,36.6,1200,2.79,20.55
2014.4.10,저녁식사,17.25631769,"동태무조림,배추김치,쌀밥,열무된장국,월동초겉절이,후랑크새송이조림",12.6,8.9,2349,16.4,56,0,40,1,59.8,1200,2.68,18.9
2014.4.11,저녁식사,18.84476534,"동그랑땡계란전,무채국,배추김치,비빔만두,시래기된장지짐,쌀밥",12.6,8.5,603,17.6,1400,0,32,1402,56.3,1200,2.62,16.62
2014.4.12,저녁식사,11.40794224,"궁중떡볶이,배추김치,보리멸조림,쌀밥,어묵무국,팽이부추냉채",13.4,9.8,452,16.9,1413,0,34,1343,59.6,1400,1.29,8.03
2014.4.13,저녁식사,10.18050542,"깍두기(손칼),꽁치무조림,쌀밥,아욱국,열무김치,참치야채전",13,10.2,2355,15,1428,0,63,1412,75.5,1300,1.62,10.51
2014.4.14,저녁식사,21.94945848,"깍두기(손칼),부추겉절이,순대국밥,쌀밥,알감자조림,풋고추된장무침",13.4,7.3,428,19.2,1433,0,21,1016,45.1,1200,2.85,21.34
2014.4.15,저녁식사,22.45487365,"메추리알곤약조림,배추김치,쌀밥,야채샐러드,팽이맑은국,해물야끼우동",20.4,12.5,34,27.6,1527,0,23,1424,39.1,1200,2.74,20.2
2014.4.16,저녁식사,19.35018051,"계란찜,돈육가지볶음,배추김치,시금치나물,쌀밥,아욱국",17.4,13.3,2242,24.1,1155,0,44,1155,69,1100,2.33,14.68
2014.4.17,저녁식사,19.92779783,"계란파국,단무지,배추김치,야채고로케,카레라이스,햄느타리볶음",14.5,11.6,2131,21.6,1110,17.7,29,952,70.1,1000,2.31,13.27
2014.4.18,저녁식사,17.40072202,"김치국,깍두기(손칼),닭단호박조림,두부찌개,쌀밥,오이지무침",12.4,11.1,2258,14.1,1444,1.3,61,1754,76.5,1400,2.15,8.99
2014.4.19,저녁식사,12.5631769,"단무지,돈육강정,배추김치,쌀밥,유부된장국,잡채불고기덮밥",12.5,11.2,2322,14.4,1442,0,55,1210,64.3,1400,1.52,12.68
2014.4.20,저녁식사,14.15162455,"무말랭이무침,배추겉절이,손수제비,쌀밥,어묵간장조림,햄계란부침",12.3,11,255,14.4,1654,0,57,1448,67.3,1200,3,20.81
2014.4.21,저녁식사,23.6101083,"단무지잔파무침,마파두부덮밥,배추김치,야채튀김(쑥갓),콩나물국",15.1,11.1,25,20.6,1241,0,37,1026,63.4,1200,2.87,21.16
2014.4.22,저녁식사,21.15523466,"떡만두국,멸치볶음,배추김치,쌀밥,오징어야채볶음,월동초겉절이",14.6,11.9,536,18.7,1018,0,34,958,59.8,1300,2.6,18.01
2014.4.23,저녁식사,26.93140794,"메추리알곤약조림,배추김치,참치비빔밥,팽이맑은국",16.7,10.8,338,22.4,1415,0,25,1657,43.5,1100,2.87,21.89
2014.4.24,저녁식사,21.22743682,"깐마늘고추장무침,닭개장,동그랑땡계란전,두부찌개,배추김치,쌀밥",18.9,12.2,529,24.7,1416,0,23,1846,37,1200,2.67,20.82
2014.4.25,저녁식사,16.10108303,"무말랭이무침,배추김치,북어계란국,불고기잡채,시래기된장지짐,쌀밥",19.3,12.9,555,24.5,1556,0,25,1655,33.8,1200,2.73,20.41
2014.4.26,저녁식사,12.5631769,"단무지,무순된장국,배추김치,쌀밥,자장면,탕수육",19.7,13.2,541,25.3,1450,0,20,1539,37.9,1100,2.06,15.96
2014.4.27,저녁식사,13.57400722,"두부구이.양념장,배추김치,숙주나물,쌀밥,어묵쑥갓무국,이면수무조림",18.6,14.4,2356,21.6,1515,1.4,42,1106,58.8,900,1.26,7.96
2014.4.28,저녁식사,22.67148014,"난자완스청경채볶음,단무지,만두튀김,배추김치,쌀밥,짬뽕",13.5,12.9,358,14.4,1,34.2,85,1,94.6,1200,0.24,1.6
2014.4.29,저녁식사,18.91696751,"가자미구이,고추참치야채볶음,단배추된장국,무생채(잔파),배추김치,쌀밥",14.9,13.6,412,16.8,1637,43.1,84,1639,94.8,1300,0.94,3.64
2014.4.30,저녁식사,20.72202166,"계란파국,두부깐풍소스강정,배추김치,야채샐러드,제육덮밥",14.1,13.3,505,16.1,1237,0,73,1220,81.8,1200,2.1,9.1
2014.5.1,저녁식사,15.01805054,"감자채베이컨볶음(I,근대국,동태무조림,무생채(미나리),배추김치,쌀밥",19.5,13.1,411,25.5,1616,0,35,1705,60.4,1200,2.87,22.43
2014.5.2,저녁식사,19.85559567,"김치전,배추김치,쌀밥,안동찜닭,월동초겉절이,콩가루배추국",22,15.7,538,28.4,1547,0,26,1439,43,1200,3,22.53
2014.5.3,저녁식사,12.70758123,"단무지,모듬튀김(만.당.오),배추김치,볶음밥,우동",17.7,12.8,719,23,1556,0,16,1638,36,1200,3.22,24.99
2014.5.4,저녁식사,9.963898917,"배추김치,부대찌개,쌀밥,어묵양파볶음,월동초나물,이면수/데리야끼소스",16.8,11.5,436,23,1617,0,18,1834,41.3,1100,1.86,13.6
2014.5.5,저녁식사,11.33574007,"미트볼케찹조림,배추김치,야채샐러드,오므라이스,팽이맑은국",14.1,9.3,526,18.7,1454,0,18,1355,32,1200,3.2,24.64
2014.5.6,저녁식사,13.35740072,"무생채(미나리),배추김치,북어무국,쌀밥,쭈꾸미오징어볶음,햄야채볶음",14.6,9.1,501,20.4,1511,0,20,1035,38.6,1200,3.21,25.16
2014.5.7,저녁식사,24.90974729,"계란후라이,김치볶음밥,깍두기(손칼),반달감자볶음,야채샐러드,유부된장국",17.4,10.2,515,25.3,1512,0,18,1611,40.9,1200,2.97,24.18
2014.5.8,저녁식사,23.89891697,"깍두기(손칼),깐마늘고추장무침,두부구이.양념장,비엔나마늘쫑볶음,쇠고기영양탕,쌀밥",18.6,14.1,544,24.7,1438,0,22,1436,52.9,1300,2.98,21.47
2014.5.9,저녁식사,21.44404332,"단무지,메추리알햄조림,배추김치,옥수수건새우튀김,팽이맑은국,해물야끼덮밥",15.6,12.1,2356,20.3,1218,0,40,951,62.1,1200,3.01,23.86
2014.5.10,저녁식사,19.566787,"돈육애느타리버섯볶음,두부찌개,배추김치,쌀밥,양배추,다시마쌈,콩나물국",14.4,9.7,543,18.3,1310,0,47,1053,67,1200,3.13,24.71
2014.5.11,저녁식사,15.88447653,"단무지,도토리묵양념장,매운장칼국수,배추겉절이,쌀밥,어묵양파볶음",16.1,9.9,526,20.3,1622,0.1,51,1623,74,1000,2.82,19.28
2014.5.12,저녁식사,21.51624549,"감자채피망볶음 ,마늘쫑무침,배추김치,손만두국,시래기된장지짐,쌀밥",21.1,17.5,256,25.1,1539,13.9,34,1424,60.6,1300,2.94,20.56
2014.5.13,저녁식사,40.93862816,"김치국,깍두기(손칼),동태무조림,쌀밥,오이지무침,탕수육",24,16.7,526,30.6,1545,0,23,1401,38.5,1200,3.07,23.85
2014.5.14,저녁식사,22.81588448,"고등어구이,배추김치,쌀밥,양배추,다시마쌈,어묵무국,오징어강된장",21,17.5,2350,24,1609,0,39,1856,55.3,1400,1.37,9.22
2014.5.15,저녁식사,26.42599278,"모듬커틀렛(새,휘),배추김치,야채샐러드,팽이맑은국,해물볶음밥",21.3,16.9,211,27,1554,0,18,1843,42.4,1200,3.13,19.03
2014.5.16,저녁식사,19.27797834,"깍두기(손칼),꽁치구이,시골식돈육김치찌개,쌀밥,햄야채볶음,호박새우젓국",20.6,16.5,551,28.1,1508,0,20,1456,39.1,1200,2.98,24.21
2014.5.17,저녁식사,12.99638989,"두부유부된장국,마늘토스트,마카로니샐러드,미트소스스파게티,배추김치,쌀밥(반공기)",17.9,14.4,451,21.5,1302,0,45,909,71.8,1200,2.78,21.22
2014.5.18,저녁식사,15.16245487,"깍두기(손칼),돼지국밥,부추겉절이,생양파,풋고추된장무침",17.5,14.3,428,19.8,1629,0,74,824,83.6,1200,3,22.93
2014.5.19,저녁식사,28.88086643,"근대국,두부조림,배추김치,상추쌈,쌀밥,오삼불고기",22,15.5,518,27.8,1448,0,26,1624,52.1,1200,2.95,22.57
2014.5.20,저녁식사,23.89891697,"궁중떡볶이,단무지,무순된장국,배추김치,연복풍덮밥,옥수수건새우튀김",19.4,16.7,2333,21.6,24,0,46,1,73.4,900,0.7,5.93
2014.5.21,저녁식사,22.96028881,"꽁치구이,석박지,쌀밥,어묵양파볶음,육개장,풋고추된장무침",17.7,15.4,428,25,1105,0,40,1058,77.9,1200,3.03,21.39
2014.5.22,저녁식사,22.31046931,"깍두기(손칼),멘치까스,오이생채,유부된장국,참치김치덮밥",16.9,14.7,534,19.1,1106,0,73,340,79.4,1200,2.99,17.53
2014.5.23,저녁식사,16.02888087,"닭살파프리카볶음,배추김치,부추겉절이,쌀밥,애느타리볶음,콩나물해장국",17.9,15.7,351,21.2,1549,0,66,1504,76,1400,1.93,8.47
2014.5.24,저녁식사,12.20216606,"메추리알곤약조림,배추김치,쌀밥,야채고로케,팽이맑은국,해물야끼우동",25.2,17.5,212,32.7,1536,0,36,1531,56.9,1000,2.47,19.35
2014.5.25,저녁식사,13.14079422,"만두국,배추김치,쌀밥,알감자조림,오징어야채볶음,청경채겉절이",23.2,19.6,1933,27.9,1332,1.3,42,1103,58.9,1100,2.85,18.54
2014.5.26,저녁식사,26.57039711,"계란탕,단무지,배추김치,자장밥,잡채(어묵),탕수만두",23.1,20.1,136,28.1,1546,0.2,27,1812,53.3,1400,2.61,14.41
2014.5.27,저녁식사,0,"도라지잔파무침,배추김치,배추된장국,쇠고기야채볶음,쌀밥,알감자조림",25.7,19.3,516,32.1,1427,0,20,1431,31.4,1300,2.98,23.34
2014.5.28,저녁식사,0,"류산슬덮밥,멸치아몬드볶음,무순된장국,배추김치,야채튀김(쑥갓)",22.6,18,2334,30.3,1303,4.9,40,1224,61.4,1200,2.43,12.37
2014.5.29,저녁식사,0,"고등어무조림,다시마채무침(무),미트볼케찹조림,배추김치,쌀밥,호박새우젓국",26,18.1,1,32.7,1500,0,29,1227,49.8,1200,3.1,24.53
2014.5.30,저녁식사,18.77256318,"단무지,배추김치,불고기야채비빔밥,소세지파세리전,콩가루배추국",25.5,19.2,2353,34.2,1325,0,23,1324,52,1200,3.1,25.1
2014.5.31,저녁식사,12.20216606,"가자미구이,고추참치야채볶음,김구이,배추김치,북어계란국,쌀밥",24.2,17.7,357,31.8,1716,0,34,1614,57.8,1200,3.03,24.17
2014.6.1,저녁식사,15.5234657,"깍두기(손칼),닭조림(토막),도라지생채,멸치꽈리조림,쌀밥,참치김치국",28.5,23.7,517,32.5,1455,0,35,1535,45.5,1100,2.29,17.44
2014.6.2,저녁식사,25.05415162,"미니돈까스강정,배추김치,쌀밥,오징어덮밥,콩나물무침,팽이맑은국",21.2,17.5,2356,26.4,20,6.4,35,1110,73.4,1100,1.01,6.54
2014.6.3,저녁식사,15.30685921,"다시마채무침(무),된장찌개,배추김치,소방어무조림,쌀밥,잡채(돈육)",18.1,17.3,156,19.8,1216,15.7,86,1226,95.4,1200,0.5,3.53
2014.6.4,저녁식사,0,"깍두기(손칼),깐마늘고추장무침,닭개장,메추리알곤약조림,쌀밥,애느타리볶음",18.3,17.1,2011,20.1,1417,4.8,74,1416,89.6,1400,1.28,7.27
2014.6.5,저녁식사,0,"가자미구이,무생채(비트),쌀밥,아욱국,열무김치,후랑크새송이조림",17.6,17.1,2311,18.3,1823,17,87,1740,94.9,900,0.56,3.9
2014.6.6,저녁식사,0,"동그랑땡계란전,마파두부,배추김치,북어계란국,시금치나물,쌀밥",18.3,16.5,2357,21.3,1323,0.1,66,1207,81.1,1100,2.8,21.04
2014.6.7,저녁식사,11.11913357,"깐풍만두,꽁치무조림,미역국,배추김치,부추겉절이,쌀밥",17.9,14.9,344,20.5,1304,0,74,1024,84.1,1100,2.11,9.7
2014.6.8,저녁식사,19.27797834,"단무지,떡볶이,모듬튀김(만.당.오),배추김치,쌀밥,우동",18.6,17.6,459,20.3,1017,0,74,1021,84.4,1300,1.05,6.39
2014.6.9,저녁식사,21.66064982,"근대국,닭볶음탕,마늘쫑무침,배추김치,쌀밥,청양풍잡채",18.8,17.9,327,20.2,1354,0,80,1152,89,1300,1.17,6.47
2014.6.10,저녁식사,22.16606498,"궁중떡볶이,단무지,배추김치,비빔만두,카레라이스,콩나물국",18.9,17.9,400,20.3,1225,0.1,85,1222,91,1200,1.16,6.76
2014.6.11,저녁식사,22.81588448,"계란찜,깍두기(손칼),깻잎순볶음,보리멸구이,부대찌개,쌀밥",19.1,18.1,2358,21.2,1401,0.2,72,1613,82.5,1400,1.91,13.45
2014.6.12,저녁식사,22.23826715,"고등어구이,고추참치야채볶음,무말랭이무침,물만두국,배추김치,쌀밥",17.9,16.9,1333,18.9,1749,6.2,77,226,85.8,1600,0.65,4.55
2014.6.13,저녁식사,16.67870036,"메추리알곤약떡볶이,배추김치,부추겉절이,쇠고기야채볶음,쌀밥,아욱국",20.3,16.2,359,25,1630,0,59,1635,80.4,1100,1.72,14.45
2014.6.14,저녁식사,12.85198556,"계란찜,난자완스청경채볶음,단무지,배추김치,쌀밥,짬봉수제비국",23.8,17.9,441,29.3,1434,0,44,1441,67.9,1200,2.93,23.54
2014.6.15,저녁식사,11.40794224,"근대국,김구이,꽁치구이,배추김치,비엔나마늘쫑볶음,쌀밥",25.3,19.7,444,30.3,1727,0,35,1657,51.8,1100,3.12,23.16
2014.6.16,저녁식사,23.6101083,"군만두(양념장),낙지덮밥,무채국,배추김치,해파리냉채",25.1,21.2,455,30.5,1416,0,37,1318,54.5,1200,2.86,20.32
2014.6.17,저녁식사,19.71119134,"고등어무조림,떡볶이,배추김치,쌀밥,아욱국,청포묵무침",21.9,20.9,2258,23.9,1107,0,69,3,84.3,1100,1.71,10.75
2014.6.18,저녁식사,20.72202166,"동그랑땡계란전,배추김치,쌀밥,어묵무국,오이양파무침,오징어야채볶음",21.5,20.2,2333,24.4,1305,0,71,1206,81.6,1200,3.08,21.69
2014.6.19,저녁식사,22.16606498,"깍두기(손칼),미니돈까스강정,스팸김치덮밥,실곤약샐러드,유부된장국",25.2,18.4,505,30.7,1427,0,40,1423,63.3,1200,2.94,20.52
2014.6.20,저녁식사,15.01805054,"꽁치무조림,단배추된장국,배추김치,소세지파세리전,쌀밥,청경채겉절이",20.7,19.6,2339,25.4,1,0,60,1,82.6,1100,0.94,6.8
2014.6.21,저녁식사,10.83032491,"단무지잔파무침,모듬튀김(만.당.오),무순된장국,배추김치,쌀밥,해물야끼우동",19.4,18.5,605,20.4,1356,2.1,83,1500,90.1,1000,0.57,3.57
2014.6.22,저녁식사,13.57400722,"돈채피망볶음,배추김치,부추액젓무침,비엔나케찹볶음,쌀밥,아욱국",20,19.1,418,21.5,1530,0.5,71,1600,79.4,1500,1.35,9.51
2014.6.23,저녁식사,26.78700361,"배추김치,오복채무침,옥수수건새우튀김,제육덮밥,쫄면야채무침,팽이맑은국",21,17,620,25.8,1245,33.8,61,1207,80.6,900,2.21,31.48
2014.6.24,저녁식사,20.433213,"다시마채무침(무),돈육강정,동태무조림,배추김치,쌀밥,콩가루배추국",21.6,17.8,429,26,1446,0,63,1236,80.6,1200,2.38,18.87
2014.6.25,저녁식사,19.566787,"깍두기(손칼),깻잎양념절임,떡국,보리멸구이,쌀밥,어묵간장조림",24,19.2,523,27.7,1506,0,57,1754,73.8,1000,2.67,20.95
2014.6.26,저녁식사,20.433213,"단무지,떡갈비새송이조림,무순된장국,배추김치,야채튀김(쑥갓),연복풍덮밥",25.3,21.6,513,29.5,1540,0,50,1534,66.3,1200,2.88,20.12
2014.6.27,저녁식사,15.59566787,"근대국,배추김치,비름초무침,소방어무조림(가공),쌀밥,알감자조림",24.3,20.5,548,28.1,1501,0,56,1047,70.4,1000,2.64,19.49
2014.6.28,저녁식사,14.00722022,"닭갈비,된장찌개,배추김치,소면야채무침,쌀밥,양배추,다시마쌈",25.3,21.2,514,30.1,1301,0,41,1302,69.3,1100,2.6,18.77
2014.6.29,저녁식사,0,"배추김치,부추겉절이,북어계란국,삼치무조림,연두부양념장,콩나물밥",23,21.8,547,26.6,944,0,54,947,77.8,1100,1.92,14.68
2014.6.30,저녁식사,0,"계란말이,동태무조림,물만두국,배추김치,실곤약초장무침,쌀밥",23,21.1,557,26.9,1629,1.5,66,1625,86,1400,2.21,11.79
2014.7.1,저녁식사,0,"쇠고기버섯덮밥,쌀밥,야채샐러드,오이지무침,오징어볼튀김,팽이맑은국",24.6,20.9,507,28.7,1427,0,63,1008,81.3,1300,2.74,22.42
2014.7.2,저녁식사,21.80505415,"고등어구이,다시마채무침(무),돈육김치찌개,배추김치,쌀밥,잡채(어묵)",23.9,22.4,2355,26.9,1349,2.4,66,1223,82.4,1300,2.11,12.32
2014.7.3,저녁식사,21.80505415,"닭볶음탕,배추김치,소세지파세리전,쌀밥,오이생채,콩가루배추국",21,20.6,553,22.4,1,48.8,88,1008,95.5,900,0.65,3.18
2014.7.4,저녁식사,22.52707581,"미역국,배추김치,부추겉절이,쌀밥,애느타리버섯전,오삼불고기",22.8,20.7,1,25.2,1157,0.5,72,1113,83.9,1200,2.99,16.51
2014.7.5,저녁식사,12.27436823,"도라지잔파무침,떡갈비간장조림,매운장칼국수,배추겉절이,쌀밥(반공기)",22.6,20.9,531,24.6,1053,0,67,1050,79.9,1100,2.21,16.15
2014.7.6,저녁식사,14.87364621,"계란장조림,깍두기(손칼),부대찌개,새송이브로컬리볶음,쌀밥,참나물무침",21.3,20.3,2243,22.1,1304,6.3,82,1,90.4,1200,0.91,4.5
2014.7.7,저녁식사,26.28158845,"꽁치무조림,돌나물&초고추장,미니돈까스강정,배추김치,북어무국,쌀밥",22.4,20.5,1,24.2,1450,0.3,76,1105,88.8,1000,1.4,6.93
2014.7.8,저녁식사,27.94223827,"단무지잔파무침,두부유부된장국,배추김치,자장밥,청양풍잡채,탕수만두",24.8,21.8,457,28.1,1729,2.9,78,1716,88.8,1500,1.02,8.13
2014.7.9,저녁식사,36.82310469,"배추김치,소방어무조림,쌀밥,오복채무침,콩나물국,해물우동볶음",25.8,24.2,516,29.2,1441,0.4,72,1305,88.9,1100,1.64,11.04
2014.7.10,저녁식사,24.33212996,"마늘쫑무침,모듬장조림,배추김치,쌀밥,아기볼어묵조림,알탕",25.3,24.1,143,27.8,1251,0.1,70,1355,83.9,1200,2.87,13.15
2014.7.11,저녁식사,18.91696751,"가지나물,김치전,닭볶음탕,들깨무채국,배추김치,쌀밥",29.1,24.4,8,33.9,1654,0,31,1504,47.8,1200,3.11,23.68
2014.7.12,저녁식사,25.41516245,"나가사키짬봉,단무지,모듬튀김,배추김치,볶음밥",28.2,25.3,642,31.3,1447,0,38,1501,50,1100,2.07,14.93
2014.7.13,저녁식사,15.23465704,"감자조림,고등어무조림,배추김치,쇠고기무국,시금치나물(90),쌀밥",25.7,22.3,635,29.2,1538,0.7,48,1531,70,1400,2.64,14.6
